"id";"x";"y"
1951;2226;3026
1952;2176;2341
1954;1170;1020
1955;2229;3017
1956;1176;1013
1957;473;-1074
1958;-562;92
1959;-347;49
1960;837;-1539
1961;177;-1678
1962;431;-681
1963;-24;-952
1964;653;-1025
1965;-502;-1495
1966;652;-1288
1967;-144;-793
1968;-819;-1770
1969;13;-134
1970;-1049;-1380
1971;667;-847
1972;-270;-1088
1973;272;-1379
1974;435;-507
1975;-423;-402
1976;-652;-861
1977;-129;-96
1978;-1104;-1170
1979;-665;142
1980;846;918
1981;-391;-937
1982;-1480;-506
1983;-770;598
1984;-765;587
1985;-922;-1035
1986;-1363;-1512
1987;-1395;-450
1988;-625;-1608
1989;-1036;-1711
1990;-1053;-279
1991;434;-500
1992;-999;-494
1993;-439;-1158
1994;179;-2387
1995;-1092;-778
1996;111;-1697
1997;-1629;-1506
1998;105;-1690
1999;-363;-1281
2000;107;-1681
2001;256;-2431
2002;161;-1551
2003;109;148
2004;-539;-1826
2005;-40;-2223
2006;-377;-1650
2007;-1076;-1332
2008;-95;-1332
2009;-11;-857
2010;-704;-878
2011;355;-1577
2012;340;-1316
2013;-662;-1672
2014;-126;-1828
2015;-467;-1315
2016;113;-1712
2017;-299;-1714
2018;-371;-1074
2019;-737;-2031
2020;659;-1066
2021;-939;-1086
2022;-1154;-1717
2023;-521;-1061
2024;-665;-1989
2025;-1425;-1431
2026;267;-1951
2027;-595;-1739
2028;67;-2528
2029;11;-2595
2030;-327;-2325
2031;-803;-1931
2032;206;-1227
2033;-872;-979
2034;-141;-844
2035;-297;-2317
2036;-222;-2287
2037;-738;-1115
2038;-154;-1263
2039;-156;-2237
2040;-143;-857
2041;-609;-1737
2042;-689;-1439
2043;-723;-1466
2044;-714;-1437
2045;65;-1265
2046;-187;-1230
2047;-190;-179
2048;59;-628
2049;-184;-186
2050;-224;-161
2051;-807;440
2052;-238;-985
2053;-212;-165
2054;-1045;-493
2055;-202;-171
2056;-835;443
2057;-83;1654
2058;348;-572
2059;-281;-1577
2060;-288;-1557
2061;-218;-171
2062;-717;-1458
2063;-18;-1361
2064;-272;-1160
2065;-863;-1005
2066;-751;-1443
2067;137;332
2068;237;-1150
2069;229;879
2070;722;1393
2071;225;890
2072;-500;-1903
2073;-1016;-742
2074;-545;-2592
2075;-516;-2602
2076;-528;-2600
2077;-1490;-484
2078;-371;-1537
2079;-258;-1380
2080;860;-2268
2081;1112;-202
2082;315;-456
2083;844;-2526
2084;881;-2453
2085;829;-2534
2086;-643;330
2087;-771;-1454
2088;-385;-1294
2089;405;-1025
2090;125;-760
2091;-36;-753
2092;-787;-452
2093;-610;-1761
2094;524;-1280
2095;245;-954
2096;210;-954
2097;393;-883
2098;279;-1991
2099;-773;-1706
2100;721;-544
2101;720;-556
2102;240;-344
2103;714;-550
2104;-135;-1672
2105;-943;-696
2106;-1024;106
2107;-1185;-949
2108;971;-1360
2109;-296;-2330
2110;231;-603
2111;413;-1285
2112;-876;-1968
2113;-300;-2531
2114;65;-163
2115;-833;-436
2116;-683;-1891
2117;-97;-892
2118;347;239
2119;53;-958
2120;61;-658
2121;-329;-1568
2122;104;-809
2123;132;-773
2124;-945;-801
2125;825;-549
2126;575;-813
2127;-11;-1757
2128;114;-1422
2129;-1080;-1642
2130;-220;-1349
2131;97;-1429
2132;70;-1447
2133;108;-1430
2134;88;-1442
2135;453;-2115
2136;206;-1402
2137;281;-1577
2138;28;-1659
2139;98;-1438
2140;-2105;-362
2141;-2299;-591
2142;-934;-98
2143;-1317;-20
2144;-1580;-2275
2145;-1134;-609
2146;-354;-1174
2147;-855;-666
2148;-1392;-1600
2149;-776;-388
2150;-1024;-1652
2151;890;-1196
2152;-1183;-1321
2153;-1924;-1387
2154;254;558
2155;92;-2004
2156;-1084;-681
2157;271;-983
2158;-308;-2313
2159;-1404;-1701
2160;-366;-1126
2161;1438;491
2162;187;-1542
2163;-1032;-1815
2164;-250;-2305
2165;-48;-1869
2166;-1079;-1584
2167;-161;-1939
2168;-1039;-1809
2169;-460;-51
2170;-1427;-1529
2171;-99;-1102
2172;-216;-1144
2173;488;-889
2174;-1350;-1104
2175;-187;-2255
2176;451;-1753
2177;-561;-1859
2178;-198;-2256
2179;-325;-2315
2180;-1153;-1380
2181;-241;-2277
2182;-164;-795
2183;-1526;-1878
2184;-302;-2299
2185;-1282;-1497
2186;469;-1167
2187;327;-945
2188;-1;-938
2189;-984;-1206
2190;-1924;-1809
2191;-782;-1850
2192;-313;-2306
2193;818;-1260
2194;-232;-2273
2195;900;-1987
2196;157;526
2197;-606;-2096
2198;-887;-1653
2199;314;-1052
2200;-69;-1473
2201;-523;-1756
2202;670;-2230
2203;-672;-393
2204;329;243
2205;-84;-164
2206;-1355;-1804
2207;-746;-1909
2208;-1549;-2324
2209;-461;-2452
2210;-268;-1484
2211;299;-798
2212;53;-2235
2213;-1719;-1071
2214;-887;-1540
2215;40;-2246
2216;-749;-2035
2217;-1243;-1542
2218;-388;-1628
2219;-791;-1812
2220;238;-846
2221;-752;-554
2222;-211;-1234
2223;-598;79
2224;-210;-1224
2225;-564;75
2226;-620;70
2227;-358;-1311
2228;-167;-1716
2229;-1231;-591
2230;-275;-1164
2231;-1154;-922
2232;-1002;-1771
2234;-150;-1702
2235;-183;-2554
2236;-1190;12
2237;-165;-1709
2238;-1030;-1081
2239;84;-1255
2240;-177;-1719
2241;-158;-1703
2242;-1939;-489
2243;-755;-1798
2244;1239;-2657
2245;-1058;-2444
2246;-1038;-2453
2247;-1058;-2456
2248;-960;-2063
2249;-424;-2359
2251;154;-2583
2252;-913;-2048
2253;-866;-1171
2254;1015;-2007
2255;-271;-8
2256;-728;511
2257;-233;-1059
2258;-867;-1862
2259;1049;-245
2260;-1295;-1960
2261;-697;-860
2262;-456;-1212
2263;-2100;-865
2264;-75;-1942
2265;-1442;-625
2266;-1854;-800
2267;-2303;-605
2268;-1603;-1099
2269;-102;-1732
2270;-387;-1853
2271;14;-1992
2272;-433;-1384
2273;299;-2115
2274;-885;-2680
2275;-903;-2679
2276;141;-1201
2277;-112;-898
2278;-137;-534
2279;1014;-780
2280;618;-1601
2281;355;-1058
2282;-865;-2003
2283;-370;-1395
2284;164;-1537
2285;-148;-592
2286;615;-1611
2287;-27;-1412
2288;-115;-1429
2289;-98;-1479
2290;-61;-1354
2291;375;-775
2292;-793;-939
2293;172;-1032
2294;-1070;-740
2295;164;-852
2296;301;-811
2297;-236;274
2298;-1256;-146
2299;234;-755
2300;-210;-1329
2301;-213;274
2302;-1434;406
2303;224;-1180
2304;-255;269
2305;-212;-1336
2306;-220;-1446
2307;-304;-3
2308;1152;-635
2309;-654;260
2310;-823;-1718
2311;-1126;-1565
2312;-47;-1669
2313;-1094;-2305
2314;444;-624
2315;-162;-1772
2316;-697;-1948
2317;-752;-1013
2318;-177;-1047
2319;-1102;-404
2320;-196;-188
2321;-211;-178
2322;-1015;-560
2323;-1193;-1414
2324;-806;-807
2325;-1628;-1770
2326;-1587;-1808
2327;-1340;-972
2328;-1029;-1448
2329;-978;-610
2330;-942;-1415
2331;-1042;-1482
2332;331;-1169
2333;-966;-1730
2334;-870;-1734
2335;-1131;-678
2336;-925;-766
2337;-947;-1811
2338;94;-1762
2339;-805;-1609
2340;-868;-1789
2341;-747;-810
2342;-682;-1012
2343;90;-1814
2344;-692;-1012
2345;-515;-159
2346;-925;-1560
2347;-434;-1934
2348;-1168;-1456
2349;-99;69
2350;-689;-507
2351;-399;-1028
2352;-1025;136
2353;-891;-1947
2354;-38;-155
2355;-944;-655
2356;-707;-2098
2357;739;-1117
2358;15;-46
2359;1337;-1463
2360;-43;999
2361;513;-1071
2362;1336;-1452
2363;1332;-1472
2364;746;531
2365;-1039;-1138
2366;-586;-1664
2367;-348;-1708
2368;-554;-1223
2369;255;-1745
2370;-338;-1226
2371;-874;-647
2372;-1681;-1353
2373;1055;-501
2374;1760;-524
2375;1046;293
2376;1700;-25
2377;-384;-442
2378;1170;-58
2379;1742;-520
2380;-1004;-598
2381;-978;-1643
2382;-1064;-1208
2383;-1737;-1273
2384;-722;-1467
2385;-1859;-2062
2386;-953;-1930
2387;-1067;-457
2388;-1003;-1607
2389;42;-1813
2390;-1196;-809
2391;-1329;-1117
2392;641;-2236
2393;-751;-2296
2394;-12;-789
2395;1178;-625
2396;-1284;-1964
2397;-742;-1854
2398;-1023;-1125
2399;-94;-504
2400;-1398;-1366
2401;-1011;-921
2402;-371;-2407
2403;-947;-1718
2404;-1539;-2337
2405;-1587;-2257
2406;-426;-1822
2407;-362;-1022
2408;-424;-1692
2409;-604;-1779
2410;-1067;-759
2411;-34;-1436
2412;-1681;-1721
2413;-732;-884
2414;-1154;-900
2415;-1319;-1012
2416;-1162;-2279
2417;-741;-362
2418;-703;-287
2419;-707;-983
2420;91;-1868
2421;-393;-1476
2422;-125;-1327
2423;-1132;-1941
2424;-1307;-1404
2425;-354;-1440
2426;-1187;-1658
2427;-821;-1205
2428;-898;-1030
2429;-761;598
2430;84;-901
2431;-415;-1246
2432;2296;-173
2433;-848;-1735
2434;-1135;-1399
2435;-554;-2272
2436;-215;-2263
2437;-265;-2286
2438;-25;-1219
2439;-224;-2268
2440;-948;-102
2441;-400;-1024
2442;-102;-1529
2443;-850;-1653
2444;-115;-969
2445;-290;-2289
2446;-298;-2307
2447;-379;-1274
2448;-325;-2307
2449;-205;-2276
2450;-354;-1285
2451;-316;-2320
2452;-1146;-1039
2453;-1648;-803
2454;-467;-456
2455;-193;-725
2456;-872;-1757
2457;130;-1082
2458;122;-1263
2459;-1423;-1697
2460;-931;-921
2461;-1388;-1544
2462;-166;-1118
2463;-1438;-1260
2464;-1439;-1754
2465;-1398;-1394
2466;-869;-1843
2467;-535;-654
2468;-277;-1586
2469;-360;-1060
2470;-883;-1922
2471;-251;-2264
2472;-274;-1574
2473;-854;-1664
2474;512;-1353
2475;-118;-2258
2476;-798;-1058
2477;-346;-2325
2478;-271;-809
2479;-911;931
2480;-607;492
2481;-311;-1102
2482;-1047;-2450
2483;-270;-1048
2484;-1027;-2453
2485;-1021;-1772
2486;-1408;-2195
2487;-381;-1297
2488;-1671;-2286
2489;-729;-1661
2490;-593;-1832
2491;-711;-2038
2492;-711;-2028
2493;20;494
2494;-1390;-2203
2495;-708;-1864
2496;-702;-2137
2497;-787;-1755
2498;-189;-863
2499;-1298;-1774
2500;-1556;-2306
2501;-1674;-1596
2502;-1511;-537
2503;-1750;-806
2504;-1827;-833
2505;247;-719
2506;-1690;-1223
2507;-1168;-1502
2508;2566;365
2509;2037;-82
2510;6;-1188
2511;-760;-1006
2512;-527;-960
2513;-607;-944
2514;-276;-562
2515;857;-1045
2516;-106;-1795
2517;855;-1065
2518;-1418;-1430
2519;-1327;-872
2520;78;-843
2521;-732;-1863
2522;-1106;-1041
2523;-1426;-1221
2524;-1892;-1825
2525;-828;-723
2526;-128;-788
2527;120;-2306
2528;-366;-1392
2529;-407;-1701
2530;414;-1182
2531;286;-2897
2532;278;-2904
2533;-87;-2487
2534;-735;-1685
2535;293;-2887
2536;283;-2888
2537;271;-2898
2538;-205;-2535
2539;-6;-2006
2540;746;-1477
2541;-689;-1575
2542;-510;-2540
2543;274;-2888
2544;-694;-1695
2545;1290;-499
2546;-4;-1246
2547;564;-2318
2548;286;-2878
2549;742;-1467
2550;175;-1785
2551;295;-2874
2552;-390;-1375
2553;598;-1626
2554;923;-369
2555;-2041;-1312
2556;-485;-1657
2557;-584;-975
2558;-53;-669
2559;-507;-635
2560;-547;-654
2561;-54;-1171
2562;-1046;-613
2563;-933;-727
2564;-1096;-1810
2565;-386;-1105
2566;-362;-2321
2567;911;-2057
2568;271;-1963
2569;164;-1660
2570;-257;-1344
2571;383;-2225
2572;-999;-1746
2573;450;-1311
2574;226;-1440
2575;-211;-2302
2576;69;-897
2577;-249;-2280
2578;-110;-847
2579;38;-1756
2580;-683;-2167
2581;-219;-1227
2582;-332;-2332
2583;-517;-1624
2584;-906;-1943
2585;138;-1206
2586;-241;-2267
2587;-338;-2324
2588;-285;-918
2589;-310;-2297
2590;-318;-2332
2591;-477;-2430
2592;-743;-1609
2593;-4;-618
2594;-817;-2153
2595;-763;-1652
2596;-2026;-1768
2597;-657;-1615
2598;-55;-1805
2599;-1597;397
2600;-1375;-267
2601;-1137;-1025
2602;-1555;535
2603;-584;-1065
2604;269;-2390
2605;-12;-671
2606;260;-2399
2607;-901;-1008
2608;-989;-859
2609;-1449;-1514
2610;-1244;-84
2611;-27;-851
2612;276;-2380
2613;84;180
2614;-1069;-143
2615;-1148;-1213
2616;255;-2392
2617;90;-2697
2618;133;-1866
2619;-743;-863
2620;-797;-1963
2621;-916;-882
2622;-461;-1423
2623;-2117;-1067
2624;-1913;-769
2625;-1495;-569
2626;-2749;-1291
2627;-1546;-1115
2628;248;-1980
2629;162;-764
2630;499;-710
2631;-610;243
2632;-1376;-1267
2633;-747;736
2634;-1499;-1954
2635;-1113;-2007
2636;906;-135
2637;748;-1611
2638;1029;-39
2639;1364;7
2640;486;-448
2641;598;307
2642;877;-79
2643;848;-192
2644;221;-584
2645;1186;-312
2646;1507;-76
2647;1837;-510
2648;1577;799
2649;-626;492
2650;-615;498
2651;-599;494
2652;-638;491
2653;-590;481
2654;-1110;245
2655;-2665;-884
2656;-1171;-2269
2657;-413;-2490
2658;-1161;-306
2659;-1159;-2271
2660;-230;-547
2661;-1081;-2470
2662;-613;-1830
2663;-1444;-1228
2664;-380;-978
2665;-1026;-597
2666;-761;-501
2667;-1539;-1143
2668;-1502;-1409
2669;-815;-1876
2670;-1047;-1022
2671;-951;-2505
2672;-956;-2500
2673;-1126;-1841
2674;-903;-1577
2675;-247;-934
2676;-991;-1668
2677;276;-1895
2678;590;-1876
2679;-95;-783
2680;603;-1869
2681;670;-2402
2682;807;-1199
2683;-244;-1297
2684;669;-2394
2685;660;-2395
2686;652;-2399
2687;-75;-1030
2688;-593;-1888
2689;-698;-2522
2690;-694;-2509
2691;-674;-2516
2692;-826;-2179
2693;-687;-2499
2694;-1473;-798
2695;257;-789
2696;-1541;-422
2697;-1183;-648
2698;-1767;-602
2699;-1308;-869
2700;-1769;-621
2701;-1768;-611
2702;1356;-1162
2703;856;-1902
2704;1342;-1046
2705;682;542
2706;1349;-1061
2707;351;-2196
2708;1364;-1145
2709;20;57
2710;1065;-1208
2711;1353;-1118
2712;391;-916
2713;704;-2300
2714;537;-2211
2715;525;-2115
2716;1364;-1125
2717;346;-885
2718;1457;-274
2719;1359;-1096
2720;1351;-1105
2721;1360;-1152
2722;871;-2147
2723;897;-1792
2724;504;-460
2725;287;-923
2726;1081;-2000
2727;961;-55
2728;1356;-1128
2729;1361;-1172
2730;154;1395
2731;653;-1237
2732;-463;-1452
2733;1351;-1094
2734;1360;-1181
2735;857;-1912
2736;1480;-103
2737;709;-2290
2738;1347;-1082
2739;1351;-1150
2740;1356;-1085
2741;932;-1084
2742;1357;-1190
2743;334;-926
2744;477;-499
2745;1362;-1115
2746;845;-1906
2747;652;-490
2748;282;-937
2749;847;-1915
2750;-292;-1436
2751;-86;-1072
2752;-719;-1898
2753;211;-618
2754;-691;-856
2755;-1396;-1143
2756;-1097;-1762
2757;-1347;-2364
2758;-1515;-1807
2759;-1780;-2230
2760;-1533;-2349
2761;-273;-1398
2762;-552;-675
2763;-935;-554
2764;-928;-906
2765;-1280;-1399
2766;-274;-800
2767;-1065;-1430
2768;-365;-1306
2769;429;-1633
2770;-187;-796
2771;-194;-1144
2772;556;-1633
2773;1160;-1904
2774;-238;-1390
2775;-1106;-1409
2776;14;-1780
2777;-606;-1862
2778;69;-1981
2779;-1040;-1715
2780;-995;-1171
2781;-1164;-1653
2782;-1141;-1907
2783;-868;-1713
2784;-1208;-1824
2785;416;1265
2786;-244;-1629
2787;-1400;-2198
2788;-1360;-1548
2789;-283;-2303
2790;-77;-1207
2791;381;-1779
2792;-171;-2248
2793;-239;-1233
2794;-471;-1674
2795;868;25
2796;-1118;-1836
2797;223;-2279
2798;-1085;-1229
2799;-353;-2318
2800;-113;-1354
2801;-307;-2280
2802;-251;-694
2803;-210;-2249
2804;1352;-1213
2805;-45;-1220
2806;358;231
2807;304;247
2808;1010;1316
2809;867;-204
2810;335;237
2811;-746;-369
2812;520;159
2813;-193;-2266
2814;-280;-2272
2815;-292;-2299
2817;-207;-2258
2818;-329;-2297
2819;-387;-13
2820;-217;-955
2821;-1699;-2034
2822;-39;-1516
2823;-312;-2287
2824;435;1700
2825;-230;-2261
2826;-374;-2303
2827;-521;-650
2828;378;-1661
2829;-549;-685
2830;-358;77
2831;-249;-1378
2832;-891;-595
2833;-286;-93
2834;-1357;-1519
2835;-1422;-2203
2836;-801;-1754
2837;-91;-109
2838;-1123;-470
2839;260;-701
2840;-98;-1037
2841;-602;-1026
2842;-1241;-1437
2843;-840;-871
2844;144;-527
2845;-235;-1166
2846;-300;-1598
2847;23;-894
2848;-848;-1947
2849;181;-764
2850;-235;-2299
2851;-732;-1708
2852;-835;681
2853;-849;689
2854;-839;692
2855;-682;189
2856;32;-775
2857;-1020;-412
2858;91;132
2859;-1027;-1183
2860;-977;1061
2861;-1259;-945
2862;467;-594
2863;-976;-1533
2864;-201;-2247
2865;-142;-1176
2866;-272;-2291
2867;20;-1572
2868;-385;125
2869;-34;-1491
2870;-297;-2280
2871;77;-1694
2872;-220;-2247
2873;-1026;-534
2874;-364;-1295
2875;-161;-1366
2876;-111;-1508
2877;889;-197
2878;590;-285
2879;222;223
2880;-485;-337
2881;-371;-2314
2882;159;-1835
2883;360;-745
2884;-1183;-2204
2885;-647;-2137
2886;-848;-1635
2887;-1929;-1021
2888;-1322;-1112
2889;-2501;-820
2890;-31;-1373
2891;-1008;-739
2892;273;-1839
2893;-22;-1985
2894;-473;-1606
2895;9;-515
2896;-831;574
2897;505;70
2898;-56;-787
2899;362;-1748
2900;262;-450
2901;-159;-1658
2902;-919;806
2903;-657;-2015
2904;-74;-1006
2905;105;-1890
2906;1081;-1327
2907;1649;63
2908;1647;53
2909;1657;56
2910;-1228;-1626
2911;-1327;262
2912;1220;397
2913;-970;145
2914;-1510;-2245
2915;-2056;-1164
2916;-244;-913
2917;-1535;-2227
2918;529;-294
2919;57;53
2920;587;-319
2921;-1512;-2233
2922;368;439
2923;-1528;-2256
2924;-1521;-2190
2925;-1260;-1415
2926;-1112;-1575
2927;46;-1746
2928;-252;284
2929;196;-1487
2930;-1038;-1794
2931;-1701;-1796
2932;-1083;-833
2933;-929;-1995
2934;-896;-1712
2935;-221;-1242
2936;-228;-171
2937;-1216;-1472
2938;-594;-1566
2939;-60;-932
2940;-1646;-1768
2941;59;190
2942;-1651;-1759
2943;773;1742
2944;306;558
2945;53;937
2946;1034;2329
2947;1035;2336
2948;1036;2344
2949;-1329;-941
2950;-822;-863
2951;-1302;-850
2952;-1294;-1246
2953;-910;-1788
2954;-1089;-2393
2955;-661;-538
2956;-1095;-2372
2957;56;-830
2958;-191;-2246
2959;-649;270
2960;-376;-1323
2961;-379;-2788
2962;-574;-2443
2963;664;-787
2964;-1530;-2046
2965;-1106;-2505
2966;-1109;-2515
2967;-691;-1729
2968;-1112;-1497
2969;-714;-1732
2970;2;-1196
2971;-1563;-2294
2972;-1124;-1838
2973;-614;-1866
2974;856;-775
2975;1045;-611
2976;853;-786
2977;181;-1512
2978;-713;-1840
2979;498;-943
2980;-6;-659
2981;-360;-1462
2982;141;-674
2983;-354;-2306
2984;-271;-2268
2985;-979;-1062
2986;-921;-396
2987;317;-2022
2988;593;-1293
2989;-1618;-293
2990;559;-703
2991;-2192;-134
2992;-1064;68
2993;-2188;-125
2994;-2189;-115
2995;-773;-1879
2996;-2227;-119
2997;-1289;175
2998;-801;-425
2999;-28;1298
3000;-2181;-135
3001;-2182;-152
3002;-2186;-144
3003;782;-54
3004;926;-1523
3005;962;-592
3006;1405;61
3007;-545;-1001
3008;5;-1350
3009;-294;-1217
3010;-417;363
3011;-677;-377
3012;-176;581
3013;-1633;5
3014;-1077;-281
3015;-337;38
3016;-184;620
3017;-1348;403
3018;-854;-668
3019;-177;593
3020;-184;565
3021;-179;608
3022;264;-292
3023;399;-1624
3024;-572;-387
3025;-1669;97
3026;-151;-689
3027;-790;-33
3028;-183;574
3029;642;-1172
3030;375;-941
3031;613;-815
3032;637;-1157
3033;-1050;-923
3034;644;-1184
3035;-267;-1281
3036;-32;-1364
3037;926;1108
3038;-208;-839
3039;210;429
3040;632;-1165
3041;-235;-2356
3042;-563;-1872
3043;520;-1685
3044;-322;-2621
3045;393;-1111
3046;-458;-1796
3047;-330;-2614
3048;64;-2020
3049;-306;-2931
3050;-315;-2615
3051;-1976;-914
3052;1132;-2117
3053;1688;-2433
3054;1587;-2233
3055;1583;-2250
3056;1695;-2425
3057;993;-1973
3058;1592;-2244
3060;-513;-367
3061;1577;-2243
3062;1684;-2424
3063;-884;83
3064;204;-1981
3065;1574;-2234
3066;-197;-1549
3067;442;-898
3068;-78;-1543
3069;-1203;-1396
3070;702;-941
3071;581;-707
3072;339;-1058
3073;171;56
3074;-1162;-1547
3075;213;-1835
3076;413;-2185
3077;703;-800
3078;996;-750
3079;839;-603
3080;-1297;-1341
3081;-2027;-1776
3082;-501;-1585
3083;-735;-871
3084;-699;-978
3085;-685;-1955
3086;-224;-868
3087;494;-662
3088;77;-1668
3089;20;-1200
3090;432;-891
3091;-132;-641
3092;423;-1646
3093;-251;-1728
3094;411;-712
3095;-68;-1088
3096;91;-1264
3097;232;-1573
3098;-78;-1173
3099;242;-1840
3100;-772;-2050
3101;-86;-916
3102;-51;-2383
3103;-1727;-1723
3104;-903;-2709
3105;-894;-2704
3106;279;-2214
3107;381;-1227
3108;-1541;-2326
3109;-883;-2001
3110;-1528;-2343
3111;508;36
3112;468;81
3113;901;-38
3114;-176;-1386
3115;481;70
3116;496;53
3117;122;-50
3118;-428;-2484
3119;-448;-2483
3120;-96;-1553
3121;-93;-1700
3122;-440;-2473
3123;-1097;-1328
3124;-436;-2480
3125;-459;-2473
3126;-421;-2477
3127;-209;-569
3128;560;-735
3129;669;-1571
3130;-430;-2470
3131;-62;-1019
3132;-374;-1230
3133;-450;-2473
3134;-100;-733
3135;890;-783
3136;-571;-683
3137;949;224
3138;-541;-642
3139;639;208
3141;-542;507
3142;-1496;-1321
3143;-1662;-934
3144;-1843;-1089
3145;-1835;-484
3146;-681;-1817
3147;-1341;-1955
3148;-705;-417
3149;-1962;-1709
3150;342;-1939
3151;699;-2466
3152;89;-1696
3153;42;-903
3154;649;-2086
3155;243;-1707
3156;94;-1772
3157;698;-2452
3158;-663;-1812
3159;-8;-1549
3160;-401;-1300
3161;-775;-785
3162;532;-962
3163;-161;-849
3164;190;-803
3165;315;-1293
3166;-1475;-205
3167;767;-976
3168;-517;432
3169;-1720;-480
3170;1370;-65
3171;450;-493
3172;1378;-76
3173;-190;-895
3174;25;-851
3175;361;223
3176;472;-439
3177;-1241;-447
3178;-696;-934
3179;-663;-207
3180;-938;-723
3181;319;237
3182;-1141;-1605
3183;-1136;-1586
3184;292;246
3185;-729;-1446
3186;-742;-1432
3187;-266;-842
3188;-249;889
3189;-791;-1446
3190;-651;-1473
3191;-1649;-845
3192;-1042;259
3193;-687;-1452
3194;-752;-1432
3195;-711;-1466
3196;-684;-1431
3197;-430;351
3198;-582;-324
3199;894;-1290
3200;1201;-2123
3201;1189;-2134
3202;-1547;-2314
3203;-741;-2078
3204;-1221;-1032
3205;-650;-241
3206;-1588;-2268
3207;-79;-894
3208;-337;-1650
3209;-492;-1637
3210;-918;-1074
3211;-1182;-1121
3212;-461;-1016
3213;-1121;-2232
3214;757;236
3215;-1570;-2280
3216;-1116;-1621
3217;-1006;-1627
3218;-1437;-2361
3219;-1532;-2332
3220;-1579;-2262
3221;-597;-1899
3222;-1243;-1261
3223;-1270;-651
3224;280;-2295
3225;321;-1981
3226;-648;-1993
3227;1539;-1279
3228;529;-2954
3229;-1032;-1580
3230;529;-1123
3231;-919;-1014
3232;-888;-1527
3233;-983;-1943
3234;-1443;-2020
3235;530;2204
3236;-122;112
3237;540;2200
3238;965;865
3239;-256;225
3240;-840;-104
3241;366;-964
3242;810;-979
3243;-213;-1139
3244;57;-255
3245;801;-971
3246;-192;-1333
3247;543;333
3248;790;-985
3249;-725;-950
3250;-1226;-525
3251;-88;-1268
3252;-630;-1881
3253;-268;-1782
3254;-1572;-2269
3255;-685;-1898
3256;-701;-2342
3257;-904;-1557
3258;-754;-2118
3259;-1585;-2246
3260;-878;-1895
3261;87;-1004
3262;-834;-1787
3263;-189;-1425
3264;-1938;-296
3265;-1948;-298
3266;237;-1270
3267;161;-369
3268;185;-429
3269;877;-1403
3270;1359;-55
3271;458;-343
3272;377;-332
3273;18;-795
3274;112;-130
3275;715;-338
3276;1383;-85
3277;794;15
3278;1365;-70
3279;-608;-1981
3280;-917;-840
3281;-960;-2032
3282;-323;-1593
3283;-849;-762
3284;-1378;-822
3285;-1735;-537
3286;-1990;-589
3287;-579;-723
3288;1237;2682
3289;1738;1590
3290;1788;1436
3291;165;-1036
3292;-115;-1336
3293;-705;-974
3294;-1138;-1347
3295;1091;938
3296;347;231
3297;278;-977
3298;182;-762
3299;666;370
3300;-527;-1038
3301;193;-744
3302;315;245
3303;279;248
3304;683;-1444
3305;1322;-1477
3306;1328;-1456
3307;1293;-1375
3308;529;-1069
3309;-1589;989
3310;-1264;1328
3311;-1583;995
3312;-1351;-188
3313;-1579;983
3314;-1578;1001
3315;-1592;978
3316;-1584;975
3317;-490;722
3318;-1573;990
3319;-1570;1004
3320;1208;46
3321;-1032;-627
3322;-1354;-299
3323;-1364;422
3324;-765;-909
3325;-1349;-795
3326;250;-1062
3327;65;-394
3328;-564;-1829
3329;-330;82
3330;-218;-681
3331;249;-1040
3332;250;-1051
3333;339;193
3334;722;-154
3335;-1061;-642
3336;-60;-721
3337;-193;-649
3338;819;495
3339;-1007;-149
3340;-988;-250
3341;241;-1032
3342;-728;-1456
3343;-723;-1437
3344;-743;-1472
3345;-311;-1495
3346;-192;-1372
3347;425;-647
3348;-1442;-1140
3349;-1977;-1387
3350;-1929;-1428
3351;-1554;-884
3352;-1976;-1374
3353;-942;-857
3354;-609;256
3355;-2568;348
3356;-1501;-247
3357;-639;-403
3358;-1140;-564
3359;159;-1574
3360;-1307;-783
3361;-1134;331
3362;-961;-70
3363;-1420;-1038
3364;-1454;-144
3365;-1622;-265
3366;-799;-229
3367;592;-1382
3368;-166;-1144
3369;-1397;-1493
3370;451;1462
3371;-1190;-545
3372;189;-544
3373;-908;-943
3374;-1541;-390
3375;-1365;852
